name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
portugal,2018-10-05T03:00:00,20.2,20.2,2.2,30.34,0,0,,0,0,16.6,7.9,330,1016.2,0,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-05T04:00:00,19,19,9.1,52.42,0,0,,0,0,15.5,3.6,360,1015.7,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-05T05:00:00,18.4,18.4,9.1,54.57,0,0,,0,0,14.8,0.8,27,1015.2,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-05T06:00:00,18.6,18.6,6.4,44.78,0,0,,0,0,14.8,3.6,70,1015.2,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-05T07:00:00,18,18,12.7,71.47,0,0,,0,0,15.1,2.6,110,1015.6,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-05T08:00:00,17.5,17.5,13.3,76.31,0,0,,0,0,17.3,3.4,39,1015.8,1.9,10,17,0.1,0,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-05T09:00:00,19.6,19.6,11.4,58.84,0,0,,0,0,17.3,1.8,15.7,1016.2,1.9,10,111,0.4,1,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-05T10:00:00,22.1,22.1,11.7,51.7,0,0,,0,0,29.5,0.5,6,1016.2,9.9,21.3,321,1.2,3,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-05T11:00:00,25.3,25.3,11.6,42.51,0,0,,0,0,33.5,8.1,96,1015.8,2.8,10,479,1.7,5,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-05T12:00:00,26.4,26.4,6.6,28.29,0,0,,0,0,15.1,8.3,71,1015.4,1.3,10,600,2.2,6,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-05T13:00:00,27.9,26.9,7.2,27,0,0,,0,0,13.7,8.2,62,1014.9,0,11.6,670,2.4,7,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-05T14:00:00,28.1,26.8,4.3,21.9,0,0,,0,0,13,7.9,61,1014.7,9.5,10,695,2.5,7,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-05T15:00:00,30,28.2,2.5,17.17,0,0,,0,0,13,7.9,87,1013.5,10.4,10,652,2.3,7,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-05T16:00:00,29.7,28,3,18.2,0,0,,0,0,13.7,5.1,346,1013,10,11.6,549,2,5,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-05T17:00:00,29.7,28.1,6,22.42,0,0,,0,0,17.3,8.6,275,1012.8,5.1,10,404,1.5,4,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-05T18:00:00,27.9,27.1,9.6,31.8,0,0,,0,0,22.7,15.7,323,1012.6,1.2,10,226,0.8,2,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-05T19:00:00,26.9,26.2,6.3,27.05,0,0,,0,0,21.6,15.4,331,1013.2,0,11.6,49,0.2,0,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-05T20:00:00,24.9,24.9,8.1,34.3,0,0,,0,0,24.8,16.2,341,1013.1,0.8,10,1.1,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-05T21:00:00,23.8,23.8,7.3,34.82,0,0,,0,0,24.8,9.8,337,1013.8,17.2,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-05T22:00:00,22.4,22.4,7.1,37.28,0,0,,0,0,24.8,7.4,57,1014.3,0,11.6,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-05T23:00:00,21.6,21.6,11.3,51.99,0,0,,0,0,23.8,3.4,236,1014.7,6.7,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-06T00:00:00,21.6,21.6,8.7,43.64,0,0,,0,0,21.6,6,328,1014.7,5,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-06T01:00:00,20.6,20.6,11.3,55.37,0,0,,0,0,21.6,4.2,90,1014.7,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-06T02:00:00,20.5,20.5,10.7,53.52,0,0,,0,0,16.6,1.9,33,1014.5,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-06T03:00:00,19.9,19.9,7.6,44.85,0,0,,0,0,15.1,4.5,335,1014.5,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-06T04:00:00,19.9,19.9,7.9,45.68,0,0,,0,0,15.1,2.2,360,1014,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-06T05:00:00,19.5,19.5,9,50.75,0,0,,0,0,16.6,3.9,90,1014.2,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-06T06:00:00,18.4,18.4,12.8,70,0,0,,0,0,17.3,4.8,38,1014.8,1.3,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-06T07:00:00,17.5,17.5,13.1,75.49,0,0,,0,0,18,5.5,68,1015.2,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-06T08:00:00,17.4,17.4,11.2,67.11,0,0,,0,0,19.8,6.4,28,1015.9,0,10,13,0,0,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-06T09:00:00,19,19,10.9,59.37,0,0,,0,0,24.1,5,53,1016.3,27.5,10,86,0.3,1,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-06T10:00:00,20.7,20.7,10.4,51.97,0,0,,0,0,26.6,7.4,40,1016.7,29.8,14.8,312,1.1,3,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-06T11:00:00,23.5,23.5,9.3,40.34,0,0,,0,0,35.3,6,79,1017.2,0,10,473,1.7,5,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-06T12:00:00,24.6,24.6,8.5,36.04,0,0,,0,0,25.2,10.3,55,1016.6,0,10,595,2.1,6,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-06T13:00:00,27.3,26.8,10.6,35.19,0,0,,0,0,31.7,11.3,79,1016.2,10,11.6,669,2.4,7,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-06T14:00:00,28.1,27.3,10.3,32.94,0,0,,0,0,28.4,11.9,66,1015.4,3.9,10,679,2.4,7,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-06T15:00:00,28.1,27.4,11.3,35.24,0,0,,0,0,33.8,15.4,352,1015.2,0,10,644,2.3,6,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-06T16:00:00,27.2,26.7,9.7,33.44,0,0,,0,0,40.3,19.8,346,1015.3,30,11.6,528,1.9,5,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-06T17:00:00,26.1,26.1,11.5,39.99,0,0,,0,0,45.7,20,348,1015.2,0,10,396,1.4,4,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-06T18:00:00,24.1,24.1,11.3,44.68,0,0,,0,0,47.9,21.2,339,1016,0,10,213,0.8,2,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-06T19:00:00,20.5,20.5,11.9,57.76,0,0,,0,0,49,21.8,340,1016.8,10,11.6,48,0.2,0,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-06T20:00:00,19,19,12.6,66.45,0,0,,0,0,49.7,24.4,349,1017.3,0,10,0.7,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-06T21:00:00,18.8,18.8,13,69.21,0,0,,0,0,49,19.6,355,1017.9,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-06T22:00:00,17.3,17.3,11.8,70.12,0,0,,0,0,48.6,14,359,1019.2,10,11.6,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-06T23:00:00,16.5,16.5,11.9,74.66,0,0,,0,0,46.1,13.2,354,1019.2,0,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-07T00:00:00,16.2,16.2,12,76.54,0,0,,0,0,45,14.5,359,1019.3,0,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-07T01:00:00,15.4,15.4,11.4,77.13,0,0,,0,0,44.6,12.5,14,1019.1,0,11.6,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-07T02:00:00,16.4,16.4,11.2,71.14,0,0,,0,0,44.3,12.5,4,1018.5,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-07T03:00:00,15,15,10.7,75.47,0,0,,0,0,42.8,18,8,1018.8,0,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-07T04:00:00,14.9,14.9,10.5,74.68,0,0,,0,0,36,11.6,4,1018.3,0,11.6,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-07T05:00:00,15.1,15.1,10.1,72.47,0,0,,0,0,41,10.8,4,1018.2,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-07T06:00:00,14.9,14.9,9.8,71.49,0,0,,0,0,39.6,14.8,360,1017.9,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-07T07:00:00,14.4,14.4,9.4,71.59,0,0,,0,0,36.4,13.4,341,1018.1,10,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-07T08:00:00,14.2,14.2,8.6,69.08,0,0,,0,0,33.8,14.3,321,1018.2,0,10,13,0,0,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-07T09:00:00,15.5,15.5,8.1,61.23,0,0,,0,0,32.4,12.9,347,1018.5,0,10,83,0.3,1,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-07T10:00:00,17.5,17.5,7.4,51.39,0,0,,0,0,33.8,13.6,345,1018.9,10,11.6,326,1.2,3,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-07T11:00:00,19.9,19.9,7.1,43.55,0,0,,0,0,33.5,15.2,357,1018.6,0,10,498,1.8,5,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-07T12:00:00,20.9,20.9,7,40.5,0,0,,0,0,30.6,12.9,357,1018.3,0,10,625,2.3,6,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-07T13:00:00,22.4,22.4,6.3,35.11,0,0,,0,0,28.8,11.3,21,1017.9,10,11.6,698,2.5,7,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-07T14:00:00,21.8,21.8,4.6,32.51,0,0,,0,0,30.2,10.1,102,1017.3,0,10,712,2.6,7,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-07T15:00:00,22.2,22.2,6.1,35.23,0,0,,0,0,32,10.8,97,1016.2,0,10,657,2.4,7,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-07T16:00:00,21.8,21.8,4.7,32.87,0,0,,0,0,31.7,9.8,91,1016.2,10,11.6,556,2,6,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-07T17:00:00,22.1,22.1,5.1,32.87,0,0,,0,0,35.6,10.2,46,1015.7,0,10,409,1.5,4,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-07T18:00:00,21.3,21.3,7.2,40.13,0,0,,0,0,37.1,13.3,327,1015.7,0,10,226,0.8,2,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-07T19:00:00,19.6,19.6,7.6,45.72,0,0,,0,0,36.7,15.4,320,1015.9,10,11.6,45,0.2,0,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-07T20:00:00,18.1,18.1,7.3,49.33,0,0,,0,0,35.3,16.4,320,1016.3,0,10,0.5,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-07T21:00:00,17,17,6.6,50.34,0,0,,0,0,33.8,16.2,328,1016.4,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-07T22:00:00,17,17,6.7,50.47,0,0,,0,0,32,13.6,317,1016.4,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-07T23:00:00,17,17,6.4,49.55,0,0,,0,0,29.5,11.1,335,1016.5,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-08T00:00:00,16.4,16.4,6.7,52.39,0,0,,0,0,27.4,8.3,325,1016.4,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-08T01:00:00,16.4,16.4,6.8,53.04,0,0,,0,0,24.8,5.5,45,1016,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-08T02:00:00,16,16,6.8,54.49,0,0,,0,0,20.9,3.9,100,1015.6,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-08T03:00:00,16.4,16.4,6,50.26,0,0,,0,0,18,8.1,17,1015.1,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-08T04:00:00,16.8,16.8,4.6,44.5,0,0,,0,0,15.5,10.6,25,1014.6,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-08T05:00:00,16.4,16.4,4.4,44.94,0,0,,0,0,13.7,12,38,1014.5,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-08T06:00:00,16.3,16.3,3.1,41.37,0,0,,0,0,13,11.2,35,1014.5,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-08T07:00:00,16.3,16.3,3.1,41.25,0,0,,0,0,13.7,14.3,44,1014.6,0,11.5,0,0,0,,Clear,clear-night,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-08T08:00:00,15.9,15.9,3.1,42.11,0,0,,0,0,16.2,13.1,44,1014.8,0,10,11,0,0,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-08T09:00:00,17,17,3.3,40.1,0,0,,0,0,19.1,17.2,44,1015,0,10,81,0.3,1,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-08T10:00:00,18,18,5.1,42.57,0,0,,0,0,23.4,15.3,51,1015,28.6,26.3,318,1.1,3,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-08T11:00:00,18.7,18.7,4.2,38.34,0,0,,0,0,26.6,20.4,62,1015.4,0,10,481,1.7,5,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-08T12:00:00,20.6,20.6,5.6,37.43,0,0,,0,0,26.3,16.9,46,1015,0,10,603,2.2,6,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-08T13:00:00,23.1,23.1,6,33.15,0,0,,0,0,22.7,7.8,32,1014.4,29.6,26.9,673,2.4,7,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-08T14:00:00,24.6,24.6,5.4,29.12,0,0,,0,0,17.6,10.9,47,1013.6,0,10,690,2.5,7,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-08T15:00:00,25.1,25.1,3.5,24.65,0,0,,0,0,37.1,9.5,52,1013.2,0,10,640,2.3,6,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-08T16:00:00,24.8,24.8,5.7,29.41,0,0,,0,0,15.8,4.1,229,1012.2,9.9,26.9,538,1.9,5,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-08T17:00:00,24.7,24.7,6.7,31.42,0,0,,0,0,20.2,5.7,40,1011.6,0,10,397,1.4,4,,Clear,clear-day,"08535099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-08T18:00:00,23.3,23.3,7.1,35.24,0,0,,0,0,24.5,8.1,28,1011.3,0,10,217,0.8,2,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-08T19:00:00,22.1,22.1,7,37.77,0,0,,0,0,24.8,11.3,286,1011.2,0,11.6,42,0.2,0,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-08T20:00:00,21.1,21.1,6.6,38.98,0,0,,0,0,20.2,12.9,310,1011.3,0,10,0.3,0,0,,Clear,clear-night,"08535099999,08536099999,LPPT,08579099999"
portugal,2018-10-08T21:00:00,20.6,20.6,6.9,41.21,0,0,,0,0,20.9,13.6,322,1011.7,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-08T22:00:00,20.1,20.1,7.3,43.57,0,0,,0,0,20.9,9.7,340,1011.7,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-08T23:00:00,20.4,20.4,6.9,41.57,0,0,,0,0,20.5,9.7,354,1011.5,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-09T00:00:00,20.5,20.5,5.4,37.43,0,0,,0,0,20.5,8.8,35,1011.4,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-09T01:00:00,19.9,19.9,6,40.07,0,0,,0,0,19.1,11.3,46,1011,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-09T02:00:00,19.3,19.3,5.6,40.6,0,0,,0,0,17.6,8.2,42,1010.5,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-09T03:00:00,18.8,18.8,6,43.04,0,0,,0,0,16.6,9.4,29,1009.9,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-09T04:00:00,18.4,18.4,4.8,40.7,0,0,,0,0,17.6,12.3,48,1009.4,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-09T05:00:00,18.4,18.4,5.5,42.83,0,0,,0,0,18,11.7,55,1009.3,0,10,0,0,0,,Clear,clear-night,"08535099999,08536099999,LPPT,08579099999"
portugal,2018-10-09T06:00:00,17.5,17.5,5.6,45.61,0,0,,0,0,18.7,14.4,48,1009,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-09T07:00:00,17.3,17.3,5.8,46.51,0,0,,0,0,19.1,11.8,53,1009.1,0,11.5,0,0,0,,Clear,clear-night,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-10-09T08:00:00,17.2,17.2,6,47.92,0,0,,0,0,23.8,13.1,44,1009.2,0,10,9,0,0,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-09T09:00:00,17.8,17.8,6.1,46.3,0,0,,0,0,25.9,16.7,55,1009.8,0,10,66,0.2,1,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-10-09T10:00:00,18,18,5.8,44.78,0,0,,0,0,27,18.5,51,1009.9,0,22.1,309,1.1,3,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
